image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_05323.jpg,6.36778e-13,1.80169e-11,3.64836e-15,2.06757e-15,1.20742e-12,1.23742e-11,3.20045e-16,1.0
img_04933.jpg,1.05814e-15,4.53369e-15,1.37799e-15,9.61398e-22,6.23466e-21,4.6054e-21,1.78248e-22,1.0
img_02463.jpg,1.51681e-16,4.74547e-13,6.3085e-18,1.35254e-18,4.50661e-16,2.01247e-14,3.50446e-19,1.0
img_00900.jpg,3.93644e-06,1.0583e-06,2.50301e-07,9.59631e-08,2.36894e-06,4.56999e-07,7.57576e-10,0.999992
img_01626.jpg,1.90911e-10,1.38226e-10,6.31006e-12,1.00716e-16,1.0,5.96104e-20,5.13673e-16,7.97059e-11
img_04235.jpg,5.77037e-07,4.07598e-07,5.37738e-10,1.36786e-08,4.5736e-11,4.95853e-10,0.999986,1.31946e-05
img_03351.jpg,3.84519e-06,0.000285045,1.10413e-06,8.95578e-06,0.000121464,1.3477e-07,0.999521,5.8629e-05
img_03572.jpg,1.28007e-09,1.40735e-11,2.52552e-12,3.0809e-09,5.09115e-12,1.0,3.13524e-10,5.08012e-11
img_06499.jpg,1.05294e-15,8.1174e-14,1.73164e-16,5.23708e-26,1.0,1.77491e-17,1.81803e-14,2.54493e-10
img_01461.jpg,9.32602e-11,3.47921e-09,3.89714e-07,7.10579e-10,0.999999,2.83081e-13,1.19298e-10,6.08402e-07
img_07556.jpg,2.76974e-05,1.42231e-05,1.94566e-08,1.6571e-07,3.76493e-07,6.7972e-09,0.999862,9.5079e-05
img_04948.jpg,1.49187e-06,1.43181e-07,5.86804e-09,2.61787e-08,4.56085e-09,0.999998,1.89063e-09,1.49059e-10
img_05540.jpg,2.36488e-10,1.66021e-11,9.94667e-11,1.94747e-11,1.21146e-12,1.0,2.34282e-14,2.955e-11
img_03276.jpg,6.99613e-10,2.60107e-10,3.60772e-10,8.24512e-17,4.89851e-15,1.03379e-13,1.95086e-14,1.0
img_02387.jpg,7.14678e-06,6.55187e-07,8.27848e-08,1.56734e-07,4.10986e-08,4.84984e-06,1.68133e-10,0.999987
img_00738.jpg,1.91779e-08,2.0327e-07,8.45138e-10,1.49302e-10,9.73786e-12,3.11373e-08,1.46991e-12,1.0
img_01094.jpg,1.53626e-08,1.41086e-08,1.30703e-10,8.73735e-14,1.0,8.38601e-14,5.35395e-14,7.8129e-08
img_02654.jpg,2.87556e-12,1.43787e-16,1.0,1.71084e-17,1.37229e-16,1.11292e-14,3.92487e-19,2.14772e-10
img_06839.jpg,4.04582e-08,4.73276e-07,3.85309e-08,8.95757e-11,1.0,1.66537e-08,8.05629e-12,2.62912e-08
img_05367.jpg,1.00569e-10,4.40178e-10,0.999999,2.00576e-09,6.04863e-14,4.1716e-10,2.74014e-11,7.76903e-07
img_04253.jpg,1.28871e-11,1.02009e-09,6.80467e-12,1.61628e-11,5.03718e-09,1.0,6.36217e-12,1.46233e-09
img_00084.jpg,1.13132e-07,8.77811e-07,2.31504e-06,9.973e-09,0.999978,2.40211e-06,2.74229e-08,1.58543e-05
img_00210.jpg,6.48858e-12,1.15174e-12,3.43947e-13,2.80015e-15,1.0,7.80355e-11,1.07824e-15,4.64285e-12
img_00089.jpg,1.9198e-13,7.8409e-11,6.09704e-12,2.46756e-16,1.0,6.45666e-09,8.51186e-15,1.76329e-13
img_02579.jpg,6.56752e-10,1.07417e-13,1.91876e-13,4.39571e-15,3.93395e-14,7.94254e-12,1.20934e-19,1.0
img_02990.jpg,0.000321391,8.31203e-10,5.89631e-08,7.85234e-11,5.75298e-09,7.46618e-06,3.29124e-09,0.999671
img_05143.jpg,4.69814e-06,2.65046e-11,8.28992e-12,9.21418e-13,2.92266e-11,5.11683e-09,2.22187e-16,0.999995
img_00471.jpg,1.20434e-09,7.45466e-09,1.05377e-08,3.58143e-10,1.0,2.87853e-09,7.47553e-11,3.8642e-07
img_07100.jpg,1.55479e-13,1.05275e-11,3.17933e-13,2.5837e-13,1.0,4.39477e-14,2.09749e-12,2.14728e-11
img_01974.jpg,1.05499e-18,1.54986e-14,2.56931e-17,1.79449e-19,8.99946e-19,6.70084e-15,1.58697e-19,1.0
img_07010.jpg,2.47961e-08,5.5844e-08,1.52572e-09,1.0,1.41826e-10,2.14933e-09,1.42749e-09,3.37575e-09
img_06579.jpg,1.85114e-07,2.01447e-06,0.999996,7.39172e-07,4.26424e-09,5.00398e-07,2.45783e-08,3.09171e-08
img_02258.jpg,1.15432e-15,1.7277e-11,5.50969e-11,2.29638e-15,2.44969e-13,3.22252e-11,3.72838e-15,1.0
img_03359.jpg,9.76814e-06,2.27284e-06,1.21588e-11,3.09156e-10,0.999987,9.54284e-08,2.2889e-09,7.56194e-07
img_00266.jpg,8.26719e-13,1.19526e-13,2.94444e-14,1.11325e-18,1.0,5.64423e-11,3.12078e-16,4.02318e-11
img_05050.jpg,1.03948e-07,4.68922e-05,1.2009e-05,1.34933e-08,0.999917,1.96002e-06,7.21533e-08,2.22107e-05
img_01714.jpg,7.84326e-10,4.97682e-11,3.25243e-14,5.27012e-14,1.0,5.12856e-13,2.46056e-15,1.44712e-12
img_05903.jpg,5.06022e-05,9.31146e-08,4.11291e-07,6.8631e-08,3.06713e-09,1.1892e-06,3.73427e-06,0.999944
img_00176.jpg,6.57263e-09,1.16131e-09,1.62339e-10,1.0,5.57128e-14,5.39501e-12,1.22061e-13,3.6836e-12
img_04769.jpg,0.000294305,1.24067e-06,7.02792e-05,1.36462e-05,5.8696e-05,0.999561,4.63221e-07,7.73763e-09
img_04473.jpg,4.65323e-09,4.6564e-08,1.92516e-10,4.75694e-10,1.65151e-08,4.46654e-11,1.01643e-11,1.0
img_00359.jpg,3.97624e-05,1.94051e-07,1.48816e-09,9.77737e-08,1.11277e-08,0.999931,8.84329e-09,2.92492e-05
img_07544.jpg,4.06447e-14,2.7339e-11,3.524e-12,1.16457e-14,1.0,3.83505e-14,1.05308e-16,1.49823e-10
img_05858.jpg,3.88551e-15,1.0,1.13514e-15,1.5984e-17,1.27046e-15,3.00126e-20,2.07173e-15,4.17626e-14
img_05346.jpg,2.56166e-07,1.0,1.02329e-08,2.95484e-10,1.43428e-08,6.17273e-11,7.35535e-12,8.6971e-09
img_01019.jpg,7.39482e-11,4.68805e-12,2.04683e-10,6.58549e-14,3.38149e-10,1.0,1.57171e-12,6.79795e-10
img_05333.jpg,9.38566e-06,1.53024e-07,2.25214e-09,1.85383e-08,3.36931e-07,6.46974e-08,3.4343e-11,0.99999
img_02760.jpg,1.15851e-09,2.11192e-08,4.67508e-10,1.75739e-08,3.5054e-10,1.0,5.5354e-13,2.12883e-10
img_02364.jpg,3.79299e-08,1.24175e-05,1.44885e-11,4.04089e-12,0.000466267,2.83716e-12,1.1695e-10,0.999521
img_02597.jpg,0.000250686,2.1792e-06,9.83914e-07,1.78229e-06,3.57575e-05,4.55402e-06,1.20877e-06,0.999703
img_03065.jpg,0.00032306,7.58467e-05,1.17455e-05,1.8869e-06,1.40231e-05,0.00046476,1.40833e-05,0.999095
img_01769.jpg,1.61304e-14,2.81704e-12,1.79883e-12,4.43233e-17,2.62886e-18,1.27175e-15,2.69026e-16,1.0
img_06822.jpg,1.16597e-07,1.61665e-06,7.01728e-11,1.27733e-11,1.11249e-13,5.71586e-11,8.59658e-16,0.999998
img_07839.jpg,2.90757e-05,1.22132e-05,3.83885e-07,8.40736e-11,1.99839e-09,0.999958,3.98285e-11,6.39963e-09
img_07359.jpg,0.000242971,5.93587e-10,3.7529e-08,9.30023e-10,1.01304e-07,0.999757,4.17229e-11,4.67265e-10
img_05239.jpg,3.2835e-10,7.38249e-11,4.93592e-12,1.44529e-11,2.80453e-10,1.0,6.15019e-13,3.56828e-12
img_06132.jpg,4.78662e-06,9.82117e-08,1.28718e-06,2.40972e-07,9.7124e-07,3.35562e-09,1.92423e-09,0.999993
img_06287.jpg,6.79673e-05,0.999822,1.36404e-07,3.49101e-07,0.000102705,5.8468e-06,5.55415e-10,1.30574e-06
img_03611.jpg,4.27655e-08,4.39249e-08,4.77342e-10,1.0,2.3887e-11,4.3919e-10,1.55766e-08,4.34942e-10
img_04857.jpg,4.6035e-10,6.03181e-09,1.87056e-09,4.05388e-11,3.33529e-10,1.46253e-08,1.0,4.34231e-11
img_03480.jpg,3.32254e-05,3.0692e-07,2.52905e-09,7.29907e-10,6.7252e-08,5.60326e-09,1.65295e-11,0.999966
img_04166.jpg,5.46465e-09,2.46785e-07,2.98997e-09,2.48762e-10,1.0,4.1753e-10,6.64682e-14,2.51536e-07
img_03009.jpg,6.32974e-10,4.05939e-15,4.00256e-11,3.45604e-17,1.0,3.31524e-18,1.09951e-14,2.53114e-09
img_06303.jpg,2.01433e-09,0.000352408,1.77661e-08,6.0761e-08,9.60827e-08,9.66874e-11,0.999647,1.75038e-07
img_01007.jpg,6.50526e-18,2.1907e-13,8.86211e-16,4.42385e-23,1.75649e-24,7.37562e-17,2.4139e-22,1.0
img_03121.jpg,2.92589e-16,2.39196e-14,4.04754e-16,2.01178e-19,4.29939e-17,1.21786e-15,2.90718e-16,1.0
img_03846.jpg,3.91983e-06,0.999995,5.39174e-08,3.13258e-10,5.31763e-07,1.13958e-07,2.72151e-10,6.62374e-07
img_04544.jpg,1.3877e-09,8.51867e-10,4.95441e-12,1.05276e-15,1.0,4.65585e-13,6.97865e-16,2.58097e-10
img_03607.jpg,3.10073e-22,6.86794e-17,4.00148e-14,3.38204e-22,6.03189e-19,9.90719e-18,2.3335e-20,1.0
img_04741.jpg,7.43253e-09,6.05469e-09,1.27677e-10,1.0,5.87538e-12,4.01251e-10,7.52012e-10,2.53672e-10
img_06050.jpg,1.06461e-05,6.71174e-06,6.58299e-09,5.59343e-09,0.999979,2.11821e-07,2.43217e-10,3.29254e-06
img_05369.jpg,1.644e-11,1.0,1.99913e-17,1.91072e-20,6.90787e-18,2.63932e-19,1.10494e-25,1.33525e-15
img_07226.jpg,5.70775e-07,5.10277e-08,3.49767e-08,3.25338e-09,3.4283e-09,4.52304e-07,1.63255e-09,0.999999
img_00685.jpg,1.09178e-09,0.00128341,9.26474e-09,4.60575e-08,3.47105e-07,3.01647e-10,0.998716,1.96388e-07
img_00890.jpg,1.88207e-21,3.34466e-14,1.91189e-16,1.58857e-23,1.92999e-23,1.63966e-18,3.54354e-22,1.0
img_00748.jpg,1.35067e-07,4.69896e-07,8.6336e-08,7.579e-09,0.999999,1.00076e-07,1.67141e-10,2.69993e-07
img_04162.jpg,3.66882e-10,2.47481e-09,2.84714e-11,2.02724e-10,1.0,4.44565e-12,3.46317e-11,7.79439e-10
img_06257.jpg,6.53514e-07,3.27406e-09,2.75291e-10,0.999999,6.4318e-08,4.83177e-07,2.49128e-11,9.69627e-09
img_03022.jpg,0.000622072,2.56697e-06,1.28311e-08,1.98798e-06,1.08863e-06,0.999366,3.99121e-10,6.68833e-06
img_03002.jpg,1.85224e-08,2.5302e-11,2.94629e-09,1.29096e-12,1.0,1.7905e-14,3.69865e-09,1.10666e-08
img_05762.jpg,4.08873e-09,0.000122565,2.48176e-08,6.56874e-08,4.67481e-07,7.16282e-11,0.999876,5.53832e-07
img_01161.jpg,1.12431e-09,3.52562e-09,1.99618e-10,5.7927e-12,4.98094e-12,1.00392e-10,1.0,3.00493e-08
img_06599.jpg,2.73468e-11,3.84862e-13,4.37865e-12,9.48577e-17,1.1596e-16,1.0551e-14,9.89312e-16,1.0
img_02585.jpg,1.19504e-20,1.53552e-15,9.71125e-15,2.2759e-21,4.75597e-18,1.54109e-16,2.35521e-19,1.0
img_04228.jpg,2.08739e-10,1.01026e-09,3.16975e-11,4.29983e-12,1.0,3.20787e-09,1.28106e-13,8.48479e-08
img_04509.jpg,1.7203e-10,2.64357e-09,5.14863e-10,7.83907e-15,1.0,4.02432e-12,7.18185e-16,4.35719e-14
img_01254.jpg,1.10424e-08,3.25531e-11,1.34908e-13,1.54628e-11,1.58638e-08,1.74538e-12,4.92228e-13,1.0
img_00645.jpg,1.22136e-14,1.06737e-15,8.10647e-15,4.50258e-22,1.0,7.20999e-16,2.26029e-21,9.79957e-12
img_06898.jpg,0.000136501,2.54219e-05,1.5272e-07,6.05365e-07,0.000125581,3.21998e-06,3.62343e-07,0.999708
img_02150.jpg,1.1022e-08,6.92435e-09,8.78893e-10,1.65274e-10,2.87807e-08,2.92818e-11,6.22313e-13,1.0
img_04359.jpg,8.16527e-07,1.13859e-08,3.3872e-11,7.32347e-09,5.96675e-12,7.01272e-11,0.999996,3.19651e-06
img_01156.jpg,9.93067e-05,7.71397e-08,6.82852e-07,4.14684e-08,7.95773e-09,9.95978e-07,4.528e-08,0.999899
img_00122.jpg,0.00605858,0.00162536,2.12362e-06,9.25138e-07,0.992051,8.97407e-06,1.11972e-05,0.000241345
img_00542.jpg,1.15775e-12,1.0,5.84471e-22,3.40489e-21,1.65839e-21,1.28758e-20,1.40241e-23,7.35828e-16
img_05774.jpg,2.97064e-06,5.48991e-08,7.41591e-08,1.2125e-07,1.04748e-07,2.10691e-08,1.32814e-09,0.999997
img_00011.jpg,2.21528e-09,1.90679e-08,5.98056e-09,7.22162e-10,0.999995,4.46779e-06,1.68156e-09,6.10468e-09
img_02802.jpg,0.000250555,1.05766e-06,1.22068e-08,7.22902e-07,9.35031e-07,0.999713,1.92296e-08,3.35508e-05
img_01606.jpg,1.60865e-07,1.10506e-07,1.25793e-11,2.33338e-08,7.56583e-10,9.74381e-11,1.54942e-14,1.0
img_04619.jpg,2.67907e-22,1.0,6.99352e-23,5.07122e-30,3.44458e-28,1.54995e-19,1.93889e-29,7.14846e-22
img_05506.jpg,8.5695e-22,4.51945e-20,1.15393e-17,2.26601e-25,2.17015e-23,2.6902e-20,3.59766e-23,1.0
img_02934.jpg,2.98809e-17,2.96332e-16,2.00719e-16,7.96279e-22,7.39069e-24,6.79367e-19,5.71955e-21,1.0
img_01375.jpg,2.42177e-13,7.4357e-11,2.34307e-14,3.54402e-19,5.83757e-19,3.3206e-13,9.4314e-24,1.0
img_02169.jpg,3.8399e-08,2.08554e-10,1.5442e-08,1.29708e-08,3.55838e-09,3.39849e-09,1.0,7.81072e-08
img_02748.jpg,5.44064e-15,6.5574e-14,1.43403e-16,1.12048e-18,1.58965e-15,1.57854e-13,5.96087e-16,1.0
img_05170.jpg,2.88733e-13,7.8927e-13,1.01618e-11,8.8883e-20,3.82388e-17,5.56151e-15,1.23684e-18,1.0
img_00052.jpg,0.000239469,0.00078065,1.32473e-05,5.27024e-07,2.03073e-06,1.38243e-05,1.00073e-06,0.998949
img_05855.jpg,1.84191e-06,1.13006e-09,1.53815e-09,7.4033e-13,0.999998,9.82288e-10,8.65497e-13,1.72255e-07
img_07198.jpg,1.89342e-12,3.96359e-11,4.27536e-13,1.40004e-13,1.0,1.09302e-16,3.37737e-15,6.80396e-12
img_01568.jpg,4.12853e-12,1.09198e-16,3.6982e-14,1.54289e-21,1.0,7.19059e-17,7.14234e-18,3.12326e-16
img_03791.jpg,1.21881e-08,1.42402e-09,4.04236e-11,4.16139e-10,4.32181e-11,8.78198e-12,1.0,1.15777e-07
img_02094.jpg,2.10512e-09,0.0010762,8.59091e-09,3.62009e-08,5.2947e-07,4.01646e-10,0.998923,1.8322e-07
img_02543.jpg,3.72744e-10,1.5656e-12,1.17324e-12,1.69277e-11,2.56645e-11,1.0,1.01094e-10,2.2834e-12
img_07095.jpg,9.7285e-09,7.01456e-07,8.03195e-10,2.20059e-11,1.09407e-05,1.12995e-09,2.49142e-08,0.999988
img_05656.jpg,1.05734e-05,3.01816e-06,1.10414e-08,1.74745e-06,2.79594e-07,6.25438e-07,2.34942e-09,0.999984
img_04533.jpg,0.000537765,0.000403833,0.000100575,0.000138331,2.25845e-08,0.000112089,7.90549e-06,0.998699
img_02595.jpg,1.03653e-08,3.35927e-07,1.31343e-07,1.57859e-08,1.67368e-05,0.999983,2.92029e-10,7.43382e-10
img_03727.jpg,3.93883e-09,3.44564e-08,1.0,5.8752e-08,2.64565e-09,7.31391e-09,9.35479e-08,7.63234e-10
img_00573.jpg,2.71859e-08,9.38906e-12,3.47302e-08,1.27486e-12,2.53502e-15,1.69771e-08,2.87765e-12,1.0
img_07857.jpg,3.26439e-09,7.79208e-08,1.90632e-08,1.9378e-10,9.98633e-09,2.0525e-09,1.0,4.58855e-08
img_01546.jpg,1.20753e-09,5.83029e-09,3.62086e-09,5.45505e-09,5.40916e-11,1.81802e-11,0.999997,3.38676e-06
img_01879.jpg,2.71892e-09,3.60585e-11,2.4332e-11,1.9373e-09,1.00557e-11,1.0,1.44948e-13,2.17377e-12
img_02013.jpg,1.75674e-12,1.10782e-14,7.4942e-16,2.41726e-20,1.0,1.22849e-13,7.56564e-22,3.64385e-14
img_02202.jpg,0.00472547,0.000389632,6.66477e-05,0.00105319,4.41746e-07,0.993756,4.84436e-07,7.83984e-06
img_02198.jpg,2.35047e-07,1.86273e-10,1.01947e-10,9.04253e-12,4.95722e-12,0.999999,2.16634e-11,8.55434e-07
img_05984.jpg,2.0212e-08,9.21061e-07,6.0735e-07,2.69004e-10,0.999998,2.69372e-08,5.81345e-10,7.03573e-08
img_05065.jpg,9.83066e-10,1.0,6.09846e-11,5.82257e-16,1.09237e-16,5.23121e-13,5.12935e-15,5.04314e-13
img_05655.jpg,3.38272e-07,1.44094e-07,1.41189e-07,1.99012e-08,7.81203e-08,1.55873e-06,4.04633e-08,0.999998
img_07484.jpg,5.33538e-08,2.64387e-09,3.84168e-11,9.74919e-09,1.31408e-11,2.37659e-10,1.0,5.66579e-08
img_07427.jpg,2.35221e-05,3.10905e-07,4.76102e-09,9.25593e-07,5.32711e-09,5.3948e-06,1.22096e-07,0.99997
img_03271.jpg,2.15204e-06,2.17273e-06,1.2964e-12,1.17246e-07,0.999995,1.15536e-07,6.89147e-11,1.54377e-08
img_04304.jpg,1.34989e-10,1.0,7.47994e-14,5.2442e-17,1.09963e-18,3.1753e-13,6.97389e-15,9.10016e-14
img_06542.jpg,2.83363e-14,1.0,4.33245e-30,5.85009e-28,8.43618e-24,2.38102e-25,6.86315e-31,3.1485e-25
img_00589.jpg,1.66936e-05,7.00525e-07,1.78593e-09,2.72859e-09,3.23841e-05,0.999948,4.31498e-08,1.98984e-06
img_00725.jpg,1.06457e-07,1.28903e-07,3.66782e-10,1.01302e-09,1.0,9.68753e-08,1.41676e-10,2.97362e-09
img_07828.jpg,2.52154e-19,1.1246e-16,9.62809e-19,3.62356e-21,9.02834e-19,1.93149e-17,1.2096e-18,1.0
img_02271.jpg,1.61411e-06,7.21805e-06,2.68353e-07,9.30604e-08,9.72512e-08,2.62999e-09,0.999989,1.66297e-06
img_06145.jpg,1.50848e-11,7.87578e-08,1.55382e-08,8.97088e-10,3.09531e-12,1.90786e-08,1.10988e-13,1.0
img_05461.jpg,2.79562e-06,2.11877e-08,1.83473e-10,7.69941e-12,0.999997,1.73331e-09,1.30052e-13,2.66453e-09
img_04676.jpg,1.6631e-16,1.87571e-14,1.0,4.71435e-20,4.29202e-19,4.12419e-14,1.36737e-18,2.76921e-12
img_02959.jpg,0.000125443,2.15289e-06,2.71492e-07,3.29213e-08,4.08404e-05,0.999823,6.41105e-06,1.46369e-06
img_04430.jpg,2.08682e-06,1.19072e-07,4.16203e-09,6.53452e-11,0.999996,1.97481e-10,1.14628e-06,7.52406e-08
img_05666.jpg,0.00277086,6.49147e-08,3.4584e-11,4.51657e-10,0.997229,9.18021e-09,1.24285e-09,1.47905e-07
img_05128.jpg,1.18283e-05,3.42162e-06,4.06121e-09,1.58104e-07,2.48322e-06,4.07876e-06,9.5565e-08,0.999978
img_05685.jpg,1.20283e-06,6.5221e-06,1.97311e-06,5.69583e-08,2.41074e-08,3.04681e-09,0.99999,1.45613e-07
img_05535.jpg,1.23939e-08,4.71471e-10,5.74905e-10,2.60254e-09,1.0,1.38175e-07,1.27949e-08,8.63762e-09
img_04216.jpg,4.32071e-12,4.04148e-16,1.71718e-12,6.88053e-16,1.0,2.76646e-22,3.19152e-18,3.7445e-13
img_04672.jpg,5.59614e-21,1.0,4.53352e-11,1.06465e-21,2.95934e-20,4.79315e-22,1.25225e-21,3.86632e-21
img_00118.jpg,3.7015e-06,1.40706e-07,7.99457e-09,1.25721e-10,4.81491e-07,0.000103103,2.7367e-11,0.999893
img_01335.jpg,1.35163e-09,1.15362e-13,3.96237e-10,4.91314e-13,6.47435e-15,4.1084e-12,4.89325e-14,1.0
img_00752.jpg,8.90275e-22,3.52437e-20,1.52302e-18,3.69019e-26,4.35239e-22,3.80365e-23,3.34423e-23,1.0
img_07613.jpg,6.35028e-06,2.48437e-06,3.76122e-10,1.21346e-10,5.37849e-12,8.94445e-08,1.53154e-09,0.999991
img_03765.jpg,3.28064e-08,1.55049e-06,8.00436e-12,2.37479e-10,0.999998,2.13154e-08,9.31746e-14,7.28654e-08
img_05971.jpg,1.67792e-10,1.04566e-06,0.999999,8.2267e-10,9.64278e-11,1.36493e-08,1.73297e-08,1.06221e-10
img_04686.jpg,1.03463e-05,1.75062e-10,3.17192e-08,7.47729e-14,0.999989,1.76019e-07,1.08555e-13,1.00624e-08
img_05399.jpg,1.01484e-06,5.70314e-07,3.52464e-10,1.38645e-10,3.78234e-09,2.35938e-10,0.999998,7.89392e-07
img_03117.jpg,4.67951e-08,4.35935e-09,3.12749e-08,3.533e-08,1.17872e-07,2.31254e-10,1.0,2.68202e-07
img_03525.jpg,1.45827e-05,6.44233e-08,1.20158e-07,6.05396e-10,9.06922e-06,4.26455e-10,0.999976,9.9615e-08
img_05928.jpg,2.0392e-16,4.22221e-14,3.60408e-16,3.33438e-18,1.0,1.99059e-15,7.94832e-21,1.77391e-13
img_01662.jpg,0.0017989,0.0105573,1.2636e-05,1.90442e-05,8.94368e-06,2.5898e-05,3.50341e-05,0.987542
img_04064.jpg,8.38489e-07,1.55004e-06,2.85204e-09,1.85333e-08,3.77322e-07,0.999997,1.72663e-12,3.48924e-09
img_05300.jpg,3.70261e-09,0.000992537,3.27668e-08,3.62977e-08,2.57153e-07,2.78513e-10,0.999006,8.05914e-07
img_06336.jpg,1.61952e-08,5.73052e-07,4.96536e-09,3.92182e-11,4.26278e-12,1.06135e-10,1.84715e-13,0.999999
img_00801.jpg,8.61112e-05,6.35533e-05,2.54134e-06,2.88566e-07,0.00015682,4.06502e-08,1.38642e-10,0.999691
img_01003.jpg,8.32417e-11,1.0,9.30245e-11,1.65493e-11,3.51302e-09,2.83137e-11,1.34282e-08,1.32168e-07
img_07042.jpg,0.00012619,3.09164e-08,3.62192e-08,2.46702e-08,2.28579e-06,0.999871,4.87246e-11,3.99972e-09
img_03366.jpg,1.5593e-18,1.0,3.53232e-25,1.80068e-22,5.36613e-22,5.20683e-22,2.8444e-26,5.92818e-21
img_02113.jpg,3.38517e-14,6.709e-16,1.02034e-13,5.58902e-18,1.28174e-16,9.36969e-15,1.85768e-18,1.0
img_00225.jpg,6.51816e-11,1.0,2.64837e-12,1.4069e-16,4.12919e-18,4.55442e-14,3.2136e-15,4.47773e-13
img_05005.jpg,4.14835e-09,3.86248e-09,5.67897e-09,1.0,1.11037e-10,1.52857e-08,7.37479e-11,4.74912e-10
img_01757.jpg,7.20561e-10,4.526e-10,0.999991,3.58138e-09,4.36373e-13,1.34521e-09,2.62831e-11,8.97165e-06
img_01498.jpg,3.25817e-10,1.40745e-08,5.23964e-09,8.35453e-13,1.86142e-15,1.63887e-12,4.49317e-17,1.0
img_04077.jpg,4.20838e-08,3.03085e-08,2.3946e-09,3.10771e-10,9.38982e-11,9.21513e-10,6.89101e-12,1.0
img_04702.jpg,1.23757e-08,4.36891e-10,1.24597e-09,1.53972e-10,1.17223e-11,1.0,7.07332e-13,5.59465e-10
img_01424.jpg,1.51575e-06,2.85341e-06,2.25546e-09,2.87845e-08,0.999988,7.05463e-06,2.82907e-08,4.20968e-07
img_00639.jpg,2.11072e-07,6.03604e-12,4.34267e-10,3.22607e-12,1.27421e-09,1.0,1.62644e-11,2.05579e-10
img_07400.jpg,1.62353e-05,5.17833e-06,5.13169e-07,1.03948e-06,1.02347e-06,5.78756e-07,1.56844e-09,0.999975
img_06316.jpg,2.83696e-05,9.28312e-07,1.41564e-08,2.12337e-06,1.75665e-06,1.077e-05,9.52437e-08,0.999956
img_01912.jpg,1.90511e-07,1.0,3.18812e-08,8.47079e-11,1.80782e-11,3.38923e-09,7.12752e-13,8.08935e-10
img_07309.jpg,8.10432e-12,3.53134e-16,4.55549e-12,7.77776e-18,1.62343e-13,1.51764e-13,8.39706e-19,1.0
img_00583.jpg,2.72187e-10,1.0,8.36099e-11,8.91105e-12,1.98287e-09,3.18883e-11,2.93822e-09,5.31875e-08
img_00781.jpg,4.08018e-10,3.75696e-09,4.59241e-11,1.46813e-14,5.47488e-12,1.0,1.60249e-15,4.37845e-09
img_01656.jpg,0.000187243,4.19379e-07,1.17456e-08,4.31653e-07,1.00879e-05,0.999798,5.55238e-10,3.44276e-06
img_07415.jpg,7.00203e-09,3.42795e-09,1.11506e-10,2.14709e-11,1.49455e-11,1.0,1.21189e-13,5.6284e-10
img_01701.jpg,5.50506e-17,6.27101e-12,2.76392e-13,7.2703e-17,1.0,2.35177e-13,2.07842e-18,2.15533e-12
img_06500.jpg,1.0895e-08,1.75543e-12,1.43342e-13,7.75158e-16,1.59106e-15,2.64903e-10,2.36914e-16,1.0
img_00903.jpg,1.91596e-06,3.59119e-07,1.01934e-07,1.54871e-09,9.3842e-07,4.60052e-09,0.999997,7.52228e-09
img_07918.jpg,0.000449396,0.000200821,0.000125915,0.000190631,0.998527,8.86635e-05,2.745e-05,0.000390571
img_06825.jpg,6.43011e-12,1.0,4.00704e-13,6.26747e-15,6.16225e-11,2.47849e-15,4.12103e-15,3.62875e-10
img_05024.jpg,2.36126e-07,3.62919e-05,1.18165e-05,2.82197e-11,5.40637e-06,3.72161e-05,3.62749e-10,0.999909
img_06284.jpg,6.60378e-23,3.76523e-18,1.0,2.42128e-24,2.26858e-21,2.02547e-20,1.83825e-28,3.33776e-16
img_06083.jpg,6.26119e-10,4.47483e-13,3.01685e-13,3.22554e-15,1.0,3.30238e-16,1.09253e-14,2.73532e-09
img_03922.jpg,7.66868e-09,2.122e-06,0.999998,2.65776e-08,4.36898e-09,4.09909e-08,5.66006e-08,2.34973e-08
img_00566.jpg,3.2533e-05,2.49459e-07,1.42782e-08,1.06773e-10,2.62108e-08,3.14425e-08,7.4943e-12,0.999967
img_00485.jpg,2.36954e-05,1.01655e-08,5.75534e-09,3.23188e-06,3.29443e-08,0.999973,1.87684e-13,2.81169e-07
img_07849.jpg,1.6599e-06,8.84404e-09,1.35903e-09,2.61355e-09,1.37619e-11,3.81345e-07,9.0621e-13,0.999998
img_02970.jpg,1.41029e-10,1.16771e-14,2.05249e-15,1.17608e-20,1.0,7.59846e-17,4.09622e-21,2.73204e-08
img_01008.jpg,3.82277e-05,4.8691e-05,1.42709e-07,1.45778e-07,0.000802007,1.20642e-07,9.36769e-07,0.99911
img_02845.jpg,2.00802e-12,1.53015e-16,2.26449e-08,2.10345e-17,3.13065e-15,9.54784e-12,3.44769e-17,1.0
img_01042.jpg,4.64592e-08,7.48875e-07,0.999999,1.2688e-08,6.10877e-09,9.70949e-10,1.57266e-07,3.56902e-08
img_03582.jpg,6.45274e-17,7.62698e-15,4.20919e-18,6.70875e-21,1.0,6.00361e-19,3.50023e-19,3.55433e-18
img_05380.jpg,1.68924e-06,0.00193795,2.56926e-06,1.37635e-07,2.7254e-10,6.72512e-06,6.48921e-13,0.998051
img_06515.jpg,8.02689e-13,8.38644e-11,1.93085e-15,2.30991e-15,1.0,8.966e-15,2.74835e-16,4.86943e-13
